user_id,result
2257,"[1104349, 1116376, 975633, 1065593, 919766]"
2258,"[1095040, 1126899, 5568489, 947797, 833940]"
2260,"[13842214, 1069003, 934399, 1096317, 866548]"
2261,"[1037840, 983584, 873627, 1137775, 975085]"
2262,"[1019247, 5981267, 989249, 1055504, 1088771]"
2263,"[6602697, 976199, 6391381, 1003188, 974156]"
2264,"[1126899, 10457044, 5569374, 1055425, 9655676]"
2266,"[900802, 1028816, 1092303, 843756, 1054402]"
2267,"[1126899, 923849, 824005, 977545, 13512739]"
2268,"[1125382, 845307, 869047, 986947, 906844]"
2269,"[935578, 1046584, 1092937, 905087, 874972]"
2270,"[922561, 1050851, 1054814, 910473, 1002787]"
2272,"[1040807, 1104343, 1064213, 953539, 5585068]"
2273,"[998373, 880427, 9296804, 993466, 1069506]"
2274,"[1009449, 8205218, 1101010, 1072523, 1013928]"
2275,"[1002558, 1075470, 952317, 925626, 1134483]"
2276,"[989101, 1054424, 839656, 6979753, 904129]"
2277,"[999971, 932503, 1097001, 865330, 826666]"
2278,"[901062, 1057102, 922127, 1017220, 1004436]"
2279,"[1053690, 907392, 947658, 12263788, 968072]"
2280,"[1082990, 1070820, 1137775, 890610, 982469]"
2281,"[6534077, 970030, 824305, 995852, 906335]"
2282,"[1028816, 928092, 896085, 1119051, 929925]"
2283,"[944466, 988208, 1013597, 6534077, 970866]"
2284,"[1070820, 1055504, 975633, 9396705, 1048257]"
2285,"[991874, 1058997, 8293343, 909714, 1108094]"
2286,"[956672, 828935, 1070820, 824005, 1111391]"
2287,"[1082212, 1046957, 914318, 1132771, 948670]"
2288,"[9483753, 966005, 861445, 7464370, 1118946]"
2289,"[819978, 871440, 1130375, 983000, 984680]"
2290,"[1037840, 827656, 906262, 1076467, 12757425]"
2291,"[12523928, 1109374, 9677202, 1089074, 1032967]"
2292,"[921744, 15926844, 1076875, 920971, 948670]"
2294,"[1118533, 5590613, 1075368, 1135834, 1013928]"
2295,"[950206, 983584, 6533681, 976199, 1038663]"
2296,"[1070015, 1118533, 890695, 920844, 863762]"
2297,"[857006, 1051516, 12731544, 1009449, 870559]"
2298,"[1092937, 856252, 9333734, 1131438, 826666]"
2299,"[6602697, 981716, 999104, 1109778, 933354]"
2300,"[835558, 868423, 885290, 5568729, 1054402]"
2301,"[910032, 819927, 8090513, 1110572, 1057749]"
2302,"[921744, 1048462, 8090532, 921345, 1029688]"
2303,"[975633, 1057102, 1002771, 8177622, 826666]"
2305,"[9835509, 926796, 893501, 965530, 1021164]"
2307,"[883003, 999104, 1124971, 1081189, 906844]"
2308,"[835300, 892314, 1068292, 856335, 12172071]"
2309,"[945805, 7146026, 853354, 1110244, 879734]"
2310,"[1081189, 1043590, 885290, 999779, 836445]"
2311,"[865511, 9677447, 1122358, 871061, 12262978]"
2312,"[1037332, 1070820, 1007136, 9265288, 1048257]"
2313,"[1039156, 1036699, 860703, 898510, 6463772]"
2314,"[951412, 928092, 916993, 1109014, 1048257]"
2317,"[1038985, 971922, 12263788, 1098435, 1061228]"
2318,"[1113588, 1108131, 999971, 901976, 6533765]"
2319,"[1101174, 838186, 937791, 1119399, 1013928]"
2320,"[889649, 8203851, 1072523, 9858847, 836445]"
2321,"[968936, 1074524, 1075368, 1082172, 1108094]"
2322,"[1126899, 856345, 1077975, 1110409, 970866]"
2323,"[983078, 932503, 5565322, 7025114, 1088979]"
2324,"[1057260, 967760, 867931, 5568489, 1046562]"
2326,"[907128, 1112754, 1078763, 972312, 899019]"
2327,"[1023958, 977499, 834103, 910439, 829291]"
2328,"[1082990, 958208, 944836, 942525, 1048257]"
2330,"[916993, 8090536, 7025114, 1002771, 860248]"
2331,"[890695, 997011, 1043787, 944466, 904129]"
2332,"[882496, 990256, 860975, 1012873, 860248]"
2333,"[839094, 859237, 6533936, 860975, 948670]"
2334,"[1036501, 982493, 1075368, 894439, 906335]"
2335,"[12302069, 1110572, 860975, 879504, 9835223]"
2336,"[909396, 987724, 986760, 1023226, 970747]"
2337,"[1015539, 937791, 861445, 963835, 1013928]"
2338,"[1129321, 7025106, 1119051, 6514085, 1048257]"
2339,"[1083787, 910673, 937845, 918733, 1038663]"
2340,"[965292, 834117, 1056651, 927191, 1038663]"
2341,"[1098284, 821083, 844165, 1044188, 6533765]"
2342,"[7166865, 5566472, 1016800, 1047076, 866548]"
2343,"[1092026, 868423, 1054216, 819978, 6533765]"
2344,"[862799, 835618, 6534035, 1056509, 1000753]"
2345,"[926905, 941741, 1137346, 8205218, 1000753]"
2346,"[869252, 991442, 916993, 884686, 901772]"
2347,"[8090513, 1007210, 1071939, 1091383, 1065538]"
2348,"[10345155, 1101980, 861445, 999971, 948670]"
2349,"[948086, 7409918, 845193, 1116741, 874972]"
2350,"[905636, 12302069, 949965, 1047968, 1055044]"
2351,"[821083, 1048727, 929726, 896862, 6514287]"
2352,"[909714, 1003600, 869047, 8273833, 991205]"
2353,"[972569, 5563693, 1047769, 12352201, 12262778]"
2354,"[1126899, 970119, 5570685, 9835509, 12262778]"
2355,"[1003616, 1053875, 1019697, 1121393, 5593053]"
2356,"[888111, 1043751, 932462, 1134296, 836445]"
2357,"[945909, 7166861, 8205218, 835243, 849202]"
2358,"[1009449, 1096317, 972931, 1115576, 1000753]"
2359,"[1075470, 1044188, 879755, 932863, 6533765]"
2360,"[909714, 883003, 970119, 12263788, 930870]"
2361,"[865511, 821083, 8090509, 929668, 891901]"
2362,"[5588161, 6773204, 1074754, 873627, 844462]"
2363,"[944137, 1081853, 13842214, 1076875, 1057749]"
2364,"[5707857, 8020234, 1817725, 1905092, 6553438]"
2366,"[929668, 8090509, 1083446, 921744, 948670]"
2367,"[918733, 934697, 1135681, 949023, 982469]"
2368,"[1077555, 1013641, 981086, 1055155, 939891]"
2369,"[914318, 916381, 12263788, 1117393, 6533765]"
2370,"[862349, 1070015, 993638, 970119, 970747]"
2371,"[1025650, 5568197, 1072523, 1026118, 1013928]"
2372,"[1038985, 1013528, 8090532, 863449, 982469]"
2373,"[7152455, 12757140, 1407216, 968936, 948670]"
2374,"[1070820, 6534030, 1023958, 1127716, 1000753]"
2375,"[849843, 904360, 1036501, 999104, 1000753]"
2376,"[827656, 1057168, 1091365, 919534, 874972]"
2377,"[1055168, 969932, 989101, 927291, 899019]"
2378,"[828867, 9527323, 1074754, 914577, 1054402]"
2379,"[1058997, 931255, 6633210, 993466, 860248]"
2380,"[1122358, 1132770, 1053016, 901543, 948670]"
2381,"[895930, 819063, 885290, 910333, 904129]"
2383,"[999779, 1100658, 5568489, 912137, 1134483]"
2385,"[879755, 7409957, 6533765, 873550, 982469]"
2386,"[1016800, 1076875, 930137, 921744, 826666]"
2387,"[885290, 1041476, 917033, 896085, 950638]"
2388,"[878637, 1085604, 9859128, 890695, 982469]"
2389,"[1103826, 877447, 1105623, 1130111, 6533765]"
2390,"[1092026, 1005186, 1097001, 1012284, 836445]"
2392,"[846764, 1009368, 927191, 1114597, 6533765]"
2393,"[1057260, 1028816, 944836, 6391381, 906844]"
2394,"[847344, 988791, 9835509, 998119, 849202]"
2395,"[9420312, 1037840, 9420067, 993638, 1021324]"
2396,"[832678, 1092026, 1139827, 867188, 9363315]"
2397,"[5569792, 1116770, 865026, 1042702, 919766]"
2398,"[5578856, 907662, 1137775, 1125382, 1090317]"
2399,"[1086740, 1126870, 840601, 996087, 1021324]"
2400,"[947798, 831536, 1070015, 957951, 6533765]"
2401,"[989101, 5585510, 819840, 6979089, 956599]"
2402,"[8090537, 12949590, 1002459, 1029624, 908843]"
2404,"[906017, 9926758, 5978585, 993638, 904997]"
2405,"[6602697, 1091383, 1058021, 1007082, 6533765]"
2406,"[1126899, 1042942, 896085, 10344585, 906844]"
2407,"[1039156, 5569374, 5592270, 941741, 917384]"
2408,"[946995, 982493, 1033046, 1056509, 938138]"
2410,"[1037840, 1122568, 893501, 1128016, 1108094]"
2412,"[844165, 1092937, 932949, 906838, 1013928]"
2413,"[1137346, 1006342, 1097001, 895268, 12810389]"
2415,"[1101589, 990453, 844165, 878222, 906335]"
2416,"[849697, 9677202, 963502, 5590158, 1034176]"
2418,"[1100379, 863664, 839094, 8090539, 1069312]"
2419,"[1069531, 1032950, 1002771, 5569327, 860248]"
2420,"[944534, 999779, 999104, 8203851, 6533765]"
2421,"[881154, 1126899, 885290, 972665, 1065538]"
2423,"[911974, 1134810, 869573, 987218, 864893]"
2424,"[916993, 1052912, 908283, 1011300, 1079913]"
2425,"[1085031, 1048472, 999104, 1028816, 833940]"
2426,"[1058404, 1060673, 1043494, 932503, 12484491]"
2427,"[856252, 5565925, 8090532, 9926758, 956599]"
2428,"[6533681, 1111986, 819978, 990797, 1021164]"
2429,"[1042942, 896757, 1076875, 835243, 12810391]"
2430,"[845193, 976199, 998206, 987562, 1021324]"
2431,"[991592, 993638, 1071171, 905539, 948670]"
2432,"[1101010, 1085604, 1092026, 1113588, 1000753]"
2433,"[944486, 1037863, 1135681, 1028816, 9835223]"
2434,"[1131344, 5592931, 12731544, 1132771, 12731432]"
2435,"[1105623, 1069621, 13842088, 909894, 10198378]"
2437,"[885290, 7409618, 5570383, 1070820, 1048257]"
2438,"[892048, 1107553, 968936, 1018818, 919766]"
2439,"[1037863, 1058997, 983584, 849003, 12810391]"
2440,"[1092937, 1070015, 983078, 1103629, 6533765]"
2441,"[898121, 908531, 995965, 1024306, 948670]"
2442,"[849843, 868888, 1126899, 7442180, 860248]"
2445,"[868764, 9677202, 879755, 877447, 12810391]"
2446,"[1044259, 936594, 1271704, 1044805, 948670]"
2447,"[868764, 9705473, 916990, 1117514, 1013928]"
2448,"[7168058, 5568964, 8090956, 7441210, 1054402]"
2449,"[1058997, 1055504, 7025114, 5569374, 1134483]"
2450,"[1038985, 8119157, 893501, 1070820, 974156]"
2451,"[917033, 12263788, 1104349, 960732, 874972]"
2452,"[879755, 949023, 1037863, 865456, 1013928]"
2453,"[1036501, 6391381, 1026118, 9677202, 926823]"
2454,"[1037332, 1047971, 1059236, 969945, 1110111]"
2455,"[983795, 5569471, 1102416, 921504, 849202]"
2456,"[898212, 1099089, 7025114, 5587656, 1118946]"
2457,"[1137775, 1076195, 938118, 909396, 833940]"
2458,"[891505, 865511, 1012913, 5568489, 919766]"
2459,"[1031864, 1050851, 839849, 864335, 6533765]"
2460,"[9803601, 944486, 1082990, 1091365, 1065538]"
2461,"[879528, 824305, 916993, 845868, 909972]"
2462,"[901062, 925282, 916993, 9242918, 1108094]"
2464,"[1104349, 914577, 1407216, 1082212, 1083578]"
2465,"[856252, 10344585, 896938, 843464, 5578437]"
2466,"[1006188, 862139, 1059902, 936914, 984680]"
2467,"[1058997, 921836, 916767, 877447, 1058754]"
2468,"[1021116, 833458, 860703, 1094924, 1021164]"
2469,"[839094, 1025641, 847982, 9705473, 968072]"
2470,"[821083, 983000, 906017, 961021, 1007279]"
2471,"[935968, 948254, 867668, 903738, 6533765]"
2472,"[949294, 5569374, 1122358, 834103, 1013928]"
2474,"[940766, 867469, 1125391, 998444, 1048257]"
2475,"[5569471, 1070820, 921744, 6772883, 1110111]"
2477,"[832001, 1017127, 917033, 954642, 1000753]"
2478,"[932949, 1019744, 934399, 944836, 7025164]"
2479,"[5569374, 1070272, 1040807, 979877, 1069506]"
2481,"[1132771, 934399, 1082212, 903233, 1057749]"
2482,"[1021116, 8090509, 989101, 820122, 1038663]"
2483,"[849843, 6533936, 890127, 877337, 1109376]"
2484,"[834117, 1086119, 922561, 1108168, 1108094]"
2485,"[927191, 976214, 893501, 907631, 1134483]"
2486,"[822785, 947798, 1077555, 12949590, 1000753]"
2487,"[10344585, 1026118, 865026, 991223, 9522059]"
2488,"[5569374, 906838, 824305, 8019681, 860248]"
2489,"[1048727, 965842, 12263788, 938187, 906844]"
2490,"[1116821, 861445, 939636, 865330, 1038663]"
2492,"[914577, 1003188, 933835, 1060408, 6533765]"
2494,"[1071939, 1033046, 1056973, 878637, 1110111]"
2495,"[906838, 1036753, 867931, 839656, 887474]"
2496,"[1056509, 7441210, 972931, 865511, 1000753]"
2497,"[1135834, 900802, 1031864, 942817, 849202]"
2498,"[1100379, 1053690, 1076580, 1126899, 933354]"
2499,"[1070820, 833458, 944317, 873964, 919766]"
2500,"[1063739, 1013389, 859237, 6534030, 1065538]"
